"vnum"	"name"	"locale_name"	"rank"	"type"	"battle_type"	"level"	"size"	"ai_flag"	"mount_capacity"	"setRaceFlag"	"setImmuneFlag"	"empire"	"folder"	"on_click"	"st"	"dx"	"ht"	"iq"	"damage_min"	"damage_max"	"max_hp"	"regen_cycle"	"regen_percent"	"gold_min"	"gold_max"	"exp"	"def"	"attack_speed"	"move_speed"	"aggressive_hp_pct"	"aggressive_sight"	"attack_range"	"drop_item"	"resurrection_vnum"	"enchant_curse"	"enchant_slow"	"enchant_poison"	"enchant_stun"	"enchant_critical"	"enchant_penetrate"	"enchant_fire"	"enchant_root"	"resist_sword"	"resist_twohand"	"resist_dagger"	"resist_bell"	"resist_fan"	"resist_bow"	"resist_fire"	"resist_elect"	"resist_magic"	"resist_wind"	"resist_poison"	"dam_multiply"	"summon"	"drain_sp"	"mob_color"	"polymorph_item"	"skill_level0"	"skill_vnum0"	"skill_level1"	"skill_vnum1"	"skill_level2"	"skill_vnum2"	"skill_level3"	"skill_vnum3"	"skill_level4"	"skill_vnum4"	"sp_berserk"	"sp_stoneskin"	"sp_godspeed"	"sp_deathblow"	"sp_revive"	"fraction"
"176"	"??? ????"	"Głodny Szary Wilk"	"0"	"0"	"0"	"13"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"wolf"	"0"	"21"	"21"	"10"	"5"	"48"	"59"	"329"	"6"	"7"	"53"	"78"	"111"	"17"	"100"	"100"	"25"	"2000"	"175"	"30070"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"1"	"0"	"0"	"16764108"	"70104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"177"	"??? ?? ????"	"Głodny Szary Alfa Wilk"	"1"	"0"	"0"	"16"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"wolf"	"0"	"23"	"24"	"12"	"6"	"54"	"66"	"491"	"6"	"12"	"90"	"134"	"164"	"20"	"80"	"130"	"25"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"1.4"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"178"	"??? ???"	"Głodny Dzik"	"0"	"0"	"0"	"7"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"wild_boar"	"0"	"14"	"7"	"10"	"3"	"36"	"44"	"198"	"6"	"7"	"36"	"55"	"61"	"11"	"80"	"100"	"30"	"2000"	"175"	"30004"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"1"	"0"	"0"	"16764108"	"70104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"179"	"??? ?? ???"	"Głodny Czerw. Dzik"	"1"	"0"	"0"	"10"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"wild_boar"	"0"	"22"	"9"	"13"	"4"	"42"	"52"	"311"	"3"	"7"	"63"	"94"	"103"	"14"	"80"	"100"	"30"	"2000"	"175"	"30003"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"1.4"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"180"	"??? ?"	"Głodny Niedźw."	"0"	"0"	"4"	"12"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"bear"	"0"	"20"	"10"	"20"	"5"	"47"	"56"	"305"	"6"	"7"	"49"	"76"	"103"	"16"	"100"	"70"	"40"	"2000"	"175"	"30010"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"1"	"0"	"0"	"16764108"	"70104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"181"	"??? ???"	"Głodny Niedźw. Grizzly"	"1"	"0"	"5"	"15"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"bear"	"0"	"14"	"17"	"34"	"6"	"53"	"64"	"458"	"6"	"7"	"85"	"127"	"154"	"19"	"100"	"100"	"40"	"2000"	"175"	"30071"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"1.4"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"182"	"??? ???"	"Głodny Czar. Niedźw."	"0"	"0"	"4"	"19"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"bear"	"0"	"36"	"14"	"21"	"7"	"60"	"74"	"499"	"6"	"7"	"69"	"104"	"270"	"24"	"100"	"100"	"40"	"2000"	"175"	"30053"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11"	"1"	"0"	"0"	"16764108"	"70104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"183"	"??? ??"	"Głodny Brąz. Niedźw."	"1"	"0"	"4"	"21"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"bear"	"0"	"35"	"15"	"23"	"8"	"65"	"79"	"676"	"6"	"12"	"112"	"168"	"357"	"26"	"100"	"100"	"40"	"2000"	"175"	"30072"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"1.4"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"184"	"??? ???"	"Głodny Tygrys"	"0"	"0"	"4"	"18"	"NONE"	""	"0"	"ANIMAL"	""	"0"	"tiger"	"0"	"18"	"20"	"27"	"7"	"59"	"72"	"468"	"6"	"12"	"66"	"98"	"256"	"22"	"100"	"100"	"50"	"2000"	"175"	"30038"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13"	"1"	"0"	"0"	"16764108"	"70104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"185"	"??? ??"	"Głodny Biały Tygrys"	"1"	"0"	"4"	"24"	"NONE"	"AGGR"	"0"	"ANIMAL"	""	"0"	"tiger"	"0"	"25"	"17"	"45"	"9"	"71"	"86"	"805"	"10"	"22"	"126"	"188"	"407"	"29"	"100"	"130"	"50"	"2000"	"175"	"30023"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"14"	"1.4"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"191"	"???"	"Lykos"	"3"	"0"	"0"	"30"	"NONE"	"AGGR,IGNORE_LAST_ATTACK,LOOSE_AGGRO_ON_DISTANCE"	"0"	"ANIMAL"	"STUN,SLOW,CURSE,TERROR"	"0"	"mountain_dog_god"	"0"	"39"	"20"	"30"	"10"	"52"	"106"	"2940"	"4"	"12"	"3931"	"5141"	"2420"	"35"	"100"	"140"	"100"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"3"	"5"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"
"192"	"??"	"Scrofa"	"3"	"0"	"0"	"31"	"NONE"	"AGGR,IGNORE_LAST_ATTACK,LOOSE_AGGRO_ON_DISTANCE"	"0"	"ANIMAL"	"STUN,SLOW,CURSE,TERROR"	"0"	"wild_boar_god"	"0"	"30"	"20"	"41"	"10"	"68"	"92"	"3069"	"14"	"17"	"3870"	"5186"	"2500"	"37"	"100"	"140"	"100"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"3"	"5"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"
"193"	"??"	"Bera"	"3"	"0"	"5"	"33"	"NONE"	"AGGR,IGNORE_LAST_ATTACK,LOOSE_AGGRO_ON_DISTANCE"	"0"	"ANIMAL"	"STUN,SLOW,CURSE,TERROR"	"0"	"bear"	"0"	"32"	"22"	"43"	"11"	"72"	"97"	"3385"	"19"	"22"	"4192"	"5618"	"2660"	"39"	"100"	"140"	"100"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"3"	"5"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"
"194"	"??"	"Tigris"	"3"	"0"	"4"	"35"	"NONE"	"AGGR,IGNORE_LAST_ATTACK,LOOSE_AGGRO_ON_DISTANCE"	"0"	"ANIMAL"	"STUN,SLOW,CURSE,TERROR"	"0"	"tiger"	"0"	"23"	"45"	"34"	"11"	"67"	"110"	"3616"	"24"	"27"	"4704"	"6350"	"2820"	"41"	"100"	"140"	"100"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"3"	"5"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"10"	"0"	"0"	"0"	"0"
"301"	"????"	"Zaprzys. Żołnierz"	"0"	"0"	"2"	"18"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bksoldier"	"0"	"27"	"20"	"13"	"7"	"49"	"60"	"613"	"6"	"5"	"71"	"109"	"365"	"22"	"100"	"120"	"35"	"2000"	"175"	"30034"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"302"	"????"	"Zaprzys. Łucznik"	"0"	"0"	"2"	"20"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkarcher"	"0"	"22"	"29"	"15"	"7"	"46"	"70"	"506"	"6"	"7"	"143"	"216"	"405"	"25"	"60"	"130"	"35"	"2000"	"650"	"30031"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"303"	"???? ??"	"Zaprzys. Generał"	"1"	"0"	"2"	"25"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkknight"	"0"	"35"	"26"	"18"	"9"	"47"	"88"	"1115"	"8"	"12"	"143"	"213"	"848"	"30"	"100"	"120"	"35"	"2000"	"175"	"30011"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"304"	"???? ??"	"Zaprzys. Komandor"	"1"	"0"	"2"	"25"	"NONE"	"AGGR"	"0"	"HUMAN"	"SLOW"	"0"	"bkknight"	"0"	"35"	"26"	"18"	"9"	"61"	"74"	"1115"	"8"	"12"	"143"	"213"	"848"	"30"	"100"	"120"	"35"	"2000"	"175"	"30073"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"331"	"???? ??"	"Zaprzys. Żołnierz"	"1"	"0"	"0"	"18"	"NONE"	"AGGR"	"0"	"HUMAN"	"SLOW"	"0"	"bksoldier"	"0"	"27"	"20"	"13"	"7"	"56"	"69"	"1450"	"12"	"7"	"1680"	"2856"	"558"	"22"	"110"	"120"	"35"	"2000"	"150"	"30034"	"0"	"0"	"0"	"0"	"0"	"10"	"10"	"0"	"0"	"0"	"-5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"2"	"0"	"0"	"13434828"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"332"	"???? ??"	"Zaprzys. Łucznik"	"1"	"0"	"1"	"20"	"NONE"	"AGGR"	"0"	"HUMAN"	"SLOW"	"0"	"bkarcher"	"0"	"22"	"29"	"15"	"7"	"53"	"80"	"1622"	"12"	"7"	"2016"	"3528"	"606"	"25"	"70"	"130"	"35"	"2000"	"650"	"30031"	"0"	"0"	"0"	"0"	"0"	"10"	"10"	"0"	"0"	"0"	"-5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"2"	"0"	"0"	"13434828"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"333"	"???? ??"	"Zaprzys. Generał"	"2"	"0"	"0"	"25"	"NONE"	"AGGR"	"0"	"HUMAN"	"SLOW"	"0"	"bkknight"	"0"	"35"	"26"	"18"	"9"	"53"	"99"	"3207"	"10"	"7"	"2352"	"4116"	"1452"	"30"	"110"	"120"	"35"	"2000"	"150"	"30011"	"0"	"0"	"0"	"0"	"0"	"10"	"10"	"0"	"0"	"0"	"-5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"2"	"0"	"0"	"13434828"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"334"	"???? ??"	"Zaprzys. Komandor"	"2"	"0"	"0"	"25"	"NONE"	"AGGR"	"0"	"HUMAN"	"SLOW"	"0"	"bkknight"	"0"	"35"	"26"	"18"	"9"	"53"	"99"	"3207"	"10"	"7"	"2856"	"5040"	"1452"	"30"	"110"	"120"	"35"	"2000"	"150"	"30073"	"0"	"0"	"0"	"0"	"0"	"10"	"10"	"0"	"0"	"0"	"-5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"2"	"0"	"0"	"13434828"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"351"	"??? ????"	"Tchórz. Zaprzys. Żołn."	"1"	"0"	"2"	"18"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bksoldier"	"0"	"27"	"20"	"13"	"7"	"59"	"72"	"490"	"6"	"5"	"71"	"109"	"256"	"22"	"100"	"120"	"35"	"2000"	"175"	"30034"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"352"	"??? ????"	"Tchórz. Zaprzys. Łucznik"	"1"	"0"	"2"	"20"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkarcher"	"0"	"22"	"29"	"15"	"7"	"55"	"84"	"404"	"6"	"7"	"143"	"216"	"284"	"25"	"60"	"130"	"35"	"2000"	"650"	"30031"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"353"	"??? ???? ??"	"Tchórz. Zaprzys. Generał"	"2"	"0"	"2"	"25"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkknight"	"0"	"35"	"26"	"18"	"9"	"56"	"106"	"892"	"8"	"12"	"143"	"213"	"594"	"30"	"100"	"120"	"35"	"2000"	"175"	"30011"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.4"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"354"	"??? ???? ??"	"Tchórz. Zaprzys. Komand."	"2"	"0"	"2"	"25"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkknight"	"0"	"35"	"26"	"18"	"9"	"73"	"89"	"892"	"8"	"12"	"143"	"213"	"594"	"30"	"100"	"120"	"35"	"2000"	"175"	"30073"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.4"	"0"	"0"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"391"	"??"	"Mi-Jung"	"3"	"0"	"2"	"23"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bksecond"	"0"	"32"	"16"	"24"	"8"	"44"	"82"	"2076"	"9"	"17"	"223"	"333"	"2604"	"28"	"100"	"150"	"100"	"2000"	"175"	"30018"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"
"392"	"??"	"Eun-Jung"	"3"	"0"	"2"	"26"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkthird"	"0"	"36"	"18"	"27"	"9"	"48"	"89"	"2453"	"14"	"22"	"249"	"374"	"2940"	"31"	"100"	"150"	"100"	"2000"	"175"	"30017"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"
"393"	"??"	"Se-Rang"	"3"	"0"	"2"	"28"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkfourth"	"0"	"38"	"19"	"29"	"10"	"51"	"94"	"2692"	"19"	"27"	"267"	"400"	"3164"	"33"	"100"	"150"	"100"	"2000"	"175"	"30035"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"
"394"	"??"	"Jin-Hee"	"3"	"0"	"2"	"31"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkboss"	"0"	"42"	"21"	"31"	"10"	"55"	"101"	"3069"	"19"	"32"	"483"	"697"	"3500"	"37"	"100"	"150"	"100"	"2000"	"175"	"30018"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"
"395"	"??? ??"	"Bezduszna Mi-Jung"	"3"	"0"	"2"	"23"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bksecond"	"0"	"32"	"16"	"24"	"8"	"71"	"86"	"392"	"9"	"17"	"223"	"333"	"1823"	"28"	"100"	"150"	"100"	"2000"	"175"	"30018"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"
"396"	"??? ??"	"Bezduszna Eun-Jung"	"3"	"0"	"2"	"26"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkthird"	"0"	"36"	"18"	"27"	"9"	"66"	"101"	"324"	"14"	"22"	"249"	"374"	"2058"	"31"	"100"	"150"	"100"	"2000"	"175"	"30017"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"
"397"	"??? ??"	"Bezduszna Se-Rang"	"3"	"0"	"2"	"28"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkfourth"	"0"	"38"	"19"	"29"	"10"	"68"	"127"	"714"	"19"	"27"	"267"	"400"	"2215"	"33"	"100"	"150"	"100"	"2000"	"175"	"30035"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"
"398"	"??? ??"	"Bezduszna Jin-Hee"	"3"	"0"	"2"	"31"	"NONE"	""	"0"	"HUMAN"	"SLOW"	"0"	"bkboss"	"0"	"42"	"21"	"31"	"10"	"88"	"107"	"714"	"19"	"32"	"256"	"385"	"2450"	"37"	"100"	"150"	"100"	"2000"	"175"	"30018"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"
"401"	"????"	"Żołnierz Czarn. Wiatru"	"0"	"0"	"0"	"26"	"NONE"	""	"0"	"HUMAN,SAVAGE"	""	"0"	"thief1"	"0"	"36"	"18"	"27"	"9"	"62"	"75"	"981"	"6"	"5"	"87"	"132"	"735"	"31"	"100"	"110"	"50"	"2000"	"175"	"30032"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"70104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"402"	"?????"	"Maniak Czarnego Wiatru"	"0"	"0"	"0"	"27"	"NONE"	""	"0"	"HUMAN,SAVAGE"	""	"0"	"thief2"	"0"	"37"	"19"	"28"	"9"	"70"	"100"	"1027"	"8"	"10"	"90"	"136"	"763"	"32"	"80"	"150"	"50"	"2000"	"175"	"30074"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"70104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"403"	"????"	"Łucznik Czarnego Wiatru"	"0"	"0"	"1"	"29"	"NONE"	""	"0"	"HUMAN,SAVAGE"	""	"0"	"thief3"	"0"	"30"	"39"	"10"	"10"	"67"	"82"	"818"	"6"	"7"	"192"	"287"	"819"	"34"	"60"	"150"	"50"	"2000"	"850"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"404"	"???? ??"	"Jak-To Czarnego Wiatru"	"1"	"0"	"4"	"30"	"NONE"	""	"0"	"HUMAN,SAVAGE"	""	"0"	"thiefboss1"	"0"	"30"	"20"	"45"	"10"	"65"	"110"	"1411"	"8"	"12"	"153"	"228"	"1016"	"35"	"100"	"100"	"50"	"2000"	"175"	"30021"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"405"	"???? ??"	"To-Su Czarnego Wiatru"	"1"	"0"	"0"	"33"	"NONE"	""	"0"	"HUMAN,SAVAGE"	""	"0"	"thiefboss2"	"0"	"33"	"22"	"33"	"11"	"57"	"105"	"1625"	"6"	"7"	"146"	"217"	"1117"	"39"	"120"	"150"	"50"	"2000"	"175"	"30005"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"406"	"???? ??"	"Gu-Ryung Czarnego Wiatru"	"1"	"0"	"0"	"35"	"NONE"	""	"0"	"HUMAN,SAVAGE"	""	"0"	"thiefboss3"	"0"	"35"	"23"	"42"	"12"	"59"	"110"	"1736"	"8"	"12"	"153"	"230"	"1184"	"41"	"100"	"100"	"50"	"2000"	"175"	"30030"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
